ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,ESPACO,ENDERECO,TELEFONE,BAIRRO,CEP,CT_TIPO,CT_DEPADM,INAUGURACAO,ASSENTOS
1372,-46645677,-23548055,355030866000030,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,Studio Teatro X,,"Pc Roosevelt, 124",3255-2829,Consolação,,11,4,,90
1373,-46646434,-23545362,355030866000086,3550308005003,67,REPUBLICA,9,SE,Centro,Centro,N. Ex T Núcleo Experimental de Teatro,Cabare,"R Rego Freitas, 454",3106-9636,República,,11,4,,100
1374,-46640401,-23548340,355030866000022,3550308005002,67,REPUBLICA,9,SE,Centro,Centro,Hotel Cambridge,,"Av Nove de Julho, 210",3104-3103,Bela Vista,,11,4,,400
1375,-46634139,-23546967,355030878000006,3550308005001,80,SE,9,SE,Centro,Centro,Centro Cultural do Banco do Brasil,Teatro,"R Álvares Penteado, 112",3113-3652,Centro,,11,4,,130
1376,-46637322,-23529106,355030809000001,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,Oficina Cultural Oswald de Andrade,,"R Três Rios, 363",3221-4704,Bom Retiro,,11,4,,100
1377,-46607663,-23583582,355030834000009,3550308005019,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,SESC Ipiranga,Teatro,"R Bom Pastor, 822",3340-2000,Ipiranga,,11,4,,250
1378,-46584784,-23544695,355030808000021,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,SESC Belenzinho,Teatro,"Av Álvaro Ramos, 915",6602-3700,Belem,,11,4,,303
1379,-46572417,-23546800,355030880000069,3550308005038,82,TATUAPE,25,MOOCA,Leste,Leste 1,Shopping Sílvio Romero,Auditorio,"R Cantagalo, 74",2296-5656,Tatuapé,,11,4,,185
1380,-46468566,-23571422,355030857000078,3550308005205,58,PARQUE DO CARMO,27,ITAQUERA,Leste,Leste 2,SESC Itaquera,Cafe/Teatro,Av Fernando do Espírito Santos Alves,6523-9200,Itaquera,,11,4,,250
1381,-46799296,-23686654,355030819000209,3550308005295,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,CEU Feitiço da Vila,,"R Feitiço da Vila, S/N",,Chacara Santa Maria,05879-000,12,1,,
1382,-46779950,-23734886,355030843000272,3550308005289,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,CEU Vila do Sol,,"Av dos Funcionários Públicos, 369",,Jardim Ângela,04962-000,12,1,,
1383,-46696724,-23727619,355030823000082,3550308005219,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,CEU Vila Rubi,,"Rua Domingos Tarroso, 101",,Vila Rubi,04823-090,12,1,,
1384,-46680251,-23766963,355030830000600,3550308005280,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,CEU Três Lagos,Teatro e Cinema,"Es do Barro Branco, s/n - J. Noronha",5976.5661,Jardim Noronha,,12,1,,450
1385,-46764028,-23695899,355030843000053,3550308005291,42,JARDIM ANGELA,18,M'BOI MIRIM,Sul,Sul 2,CEU Guarapiranga,,"Es da Baronesa, 1.120",,Jardim Kagoara,04919-000,12,1,,
1386,-46785335,-23648416,355030817000183,3550308005236,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CEU Canto do Amanhecer,,R Prudencio do Amaral com Av Cantos do Amanhecer,,Jardim Mitsutani,05791-230,12,1,,
1387,-46779310,-23637081,355030817000050,3550308005236,17,CAMPO LIMPO,17,CAMPO LIMPO,Sul,Sul 2,CEU Campo Limpo,Teatro e Cinema,"Av Carlos Lacerda, 678 - Chácara São Pedro",5843.4837/,Chácara São Pedro,,12,1,,450
1388,-46744029,-23645847,355030846000282,3550308005228,45,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,CEU Casa Blanca,Teatro e Cinema,"R João Damasceno, 85 - Jdim. Casa Blanca",5519.5212,Jardim Casa Blanca,,12,1,,450
1389,-46703897,-23709975,355030823000169,3550308005287,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,CEU Cidade Dutra,Teatro e Cinema,"Av Interlagos, 7.350 - Jdim. Sao  Nicolau",5668.1952,Jardim São Nicolau,,12,1,,450
1390,-46750718,-23581702,355030867000108,3550308005183,68,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,CEU Butantã,Teatro e Cinema,"Av Eng. Heitor Antônio Eiras Garcia, 1700 J.Esmeralda",3732.4550,Jardim Esmeralda,,12,1,,450
1391,-46761949,-23480170,355030895000109,3550308005111,73,SAO DOMINGOS,2,PIRITUBA,Norte,Norte 1,CEU Vila Atlantica,Teatro e Cinema,"R Cel. José Venâncio Dias, 840 - J. Nardini",3901.8744/,Jardim Nardini,,12,1,,450
1392,-46749850,-23436165,355030842000151,3550308005185,41,JARAGUA,2,PIRITUBA,Norte,Norte 1,CEU Pera-Marmelo,Teatro e Cinema,"R Pêra-Marmelo, 226 - Vila Aurora",3948.3915,Vila Aurora,,12,1,,450
1393,-46751949,-23405570,355030861000001,3550308005242,62,PERUS,1,PERUS,Norte,Norte 1,CEU Perus,Teatro e Cinema,"R Bernardo José de Lourena, s/n",39158750 /,Perus,,12,1,,450
1394,-46711497,-23461026,355030829000231,3550308005119,29,FREGUESIA DO O,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,CEU Jardim Paulistano,,"R Encruzilhada do Sul, S/N",,Freguesia do Ó,02816-010,12,1,,
1395,-46688383,-23447468,355030811000221,3550308005189,11,BRASILANDIA,3,FREGUESIA-BRASILANDIA,Norte,Norte 1,CEU Paz,Teatro e Cinema,"R da Paz, s/n",3986.3450,Brasilandia,,12,1,,450
1396,-46659993,-23742937,355030830000293,3550308005304,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,CEU Navegantes,Teatro e Cinema,"R Maria Moassab Barbour, s/n",5976.5544/,Grajaú,,12,1,,450
1397,-46643834,-23704187,355030858000062,3550308005213,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,CEU Alvarenga,Teatro e Cinema,"Es do Alvarenga, 3752 - Balneário S. Francisco",5672.2540/,Balneario S. Francisco,,12,1,,450
1398,-46584239,-23621137,355030868000250,3550308005086,69,SACOMA,13,IPIRANGA,Sul,Sul 1,CEU Meninos,Teatro e Cinema,"R Barbinos, 112 - J. Patente",6945.2543,Jardim Patente,,12,1,,450
1399,-46500383,-23621335,355030876000182,3550308005209,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,CEU Rosa da China,Teatro e Cinema,"R Clara Petrella, s/n - Jd. São  Roberto",6701.2356,Jardim São Roberto,,12,1,,450
1400,-46493157,-23609100,355030876000170,3550308005209,78,SAPOPEMBA,29,VILA PRUDENTE,Leste,Leste 1,CEU Sapopemba,,R Manuel Quirino de Mattos com R Victoria Marconato Santos,,Jardim Sapopemba,03969-000,12,1,,
1401,-46456143,-23619541,355030875000154,3550308005277,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,CEU São  Rafael,Teatro e Cinema,"R Cinira Polônio, 100 - j. Rio Claro",6752.1052/,Jardim Rio Claro,,12,1,,450
1402,-46448762,-23602700,355030833000070,3550308005274,32,IGUATEMI,30,SAO MATEUS,Leste,Leste 2,CEU São  Mateus,Teatro e Cinema,"R Curumatim, 201 - Pque Boa Esperança",6732.8154,Parque Boa Esperança,,12,1,,450
1403,-46406234,-23593693,355030825000208,3550308005272,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CEU Agua Azul,,"Av dos Metalúrgicos, S/N",,Cidade Tiradentes,08471-000,12,1,,
1404,-46583660,-23456529,355030881000113,3550308005133,83,TREMEMBE,6,JACANA-TREMEMBE,Norte,Norte 2,CEU Jacanã,,"Av Antônio Cesar Neto, S/N",,Guapira,02276-000,12,1,,
1405,-46502872,-23568921,355030824000057,3550308005152,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,CEU Aricanduva,Teatro e Cinema,"Av Olga Fadel Abarca, s/n - Av Aricanduva, alt. 5555 - quadra 280",6723.7556/,Jardim Santa Terezinha,,12,1,,450
1406,-46495556,-23497791,355030818000142,3550308005138,18,CANGAIBA,21,PENHA,Leste,Leste 1,CEU Quinta do Sol,,Av Luís Imparato com Av Olavo Egídio de Souza Aranha,,Vila Cisper - Penha,03819-160,12,1,,
1407,-46473056,-23509239,355030887000129,3550308005195,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,CEU Parque São  Carlos,Teatro e Cinema,"R Clarear, 141 - Jdim. São Carlos",6145.4255,Jardim São Carlos,,12,1,,450
1408,-46410871,-23569608,355030825000247,3550308005269,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CEU Inacio Monteiro,Teatro e Cinema,"R Br Barroso do Amazonas, s/n - Prestes Maia",6518.9014,Prestes Maia,,12,1,,450
1409,-46422466,-23538149,355030896000121,3550308005258,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,CEU Jambeiro,Teatro e Cinema,"R Flores do Jambeiro, 61 - Guaianases",6960.2055,Guaianases,,12,1,,450
1410,-46400006,-23543723,355030896000087,3550308005260,47,LAJEADO,28,GUAIANAZES,Leste,Leste 2,CEU Lajeado,,"R Manuel da Mota Coutinho, 293",,Lajeado - Zona Leste,08451-420,12,1,,
1411,-46456465,-23521117,355030837000065,3550308005199,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,CEU Azul da Cor do Mar,,"Av Ernesto Souza Cruz, 2171",,Cidade Antônio Estevão de Carvalho,08225-380,12,1,,
1412,-46411802,-23494875,355030884000107,3550308005248,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,CEU Vila Curuca,Teatro e Cinema,"Av Marechal Tito, 3.400 -V. Curuçá",6563.6150,Vila Curuçá,,12,1,,450
1413,-46389506,-23512645,355030836000285,3550308005254,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,CEU Parque Veredas,Teatro e Cinema,"R Daniel Pedro Muller, s/n- Camargo Velho",6563.6249,Camargo Velho,,12,1,,450
1414,-46380724,-23477615,355030844000190,3550308005247,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,CEU Três Pontes,,R Capachos com R Catulé,,Sao  Miguel Paulista,08191-330,12,1,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
