Data Inicial;Data Final;Ano Execução;Exercício;Administração;Código Órgão;Sigla Órgão;Orgão;Código Unidade;Unidade;Código Função;Função;Código SubFunção;SubFunção;Código Programa;Programa;PA;PAPA;Código Projeto Atividade;Projeto Atividade;Código Despesa;Despesa;Código Categoria Despesa;Categoria Despesa;Código Grupo Despesa;Grupo Despesa;Código Modalidade;Modalidade;Código Elemento;Código Fonte;Fonte; ORÇADO ; ATUALIZADO ; EMPENHADO ; LIQUIDADO ; JAN Suplementado ; JAN Empenhado ; JAN Liquidado ; FEV Suplementado ; FEV Empenhado ; FEV Liquidado ; MAR Suplementado ; MAR Empenhado ; MAR Liquidado ; ABR Suplementado ; ABR Empenhado ; ABR Liquidado ; MAI Suplementado ; MAI Empenhado ; MAI Liquidado ; JUN Suplementado ; JUN Empenhado ; JUN Liquidado ; JUL Suplementado ; JUL Empenhado ; JUL Liquidado ; AGO Suplementado ; AGO Empenhado ; AGO Liquidado ; SET Suplementado ; SET Empenhado ; SET Liquidado ; OUT Suplementado ; OUT Empenhado ; OUT Liquidado ; NOV Suplementado ; NOV Empenhado ; NOV Liquidado ; DEZ Suplementado ; DEZ Empenhado ; DEZ Liquidado 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;24;SMADS     ;Secretaria Municipal de Assistência e Desenvolvimento Social;10;Gabinete do Secretário;08;Assistência Social;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903600;Outros Serviços de Terceiros - Pessoa Física;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;36;00;Tesouro Municipal; 15.000,00 ; 15.000,00 ; 2.310,80 ; 2.310,80 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2.310,80 ; -   ; -   ; -   ; 2.310,80 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;24;SMADS     ;Secretaria Municipal de Assistência e Desenvolvimento Social;10;Gabinete do Secretário;12;Educação;361;Ensino Fundamental;3023;Superação da extrema pobreza;Atividades;Atividades;6166;Programa de Garantia de Renda Familiar Mínima                                                                                                         ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 4.920.000,00 ; 2.143.816,65 ; 2.143.816,65 ; 1.910.553,60 ; -   ; 2.674.108,34 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 356.148,65 ; -   ; -   ; 183.138,62 ; -   ; -   ; 319.092,85 ;-2.245.891,66 ; -   ; -   ; -   ; -   ; 363.110,61 ; -   ; -   ; 174.019,65 ; -   ; -   ; 178.306,27 ;-530.291,69 ;-530.291,69 ; 175.200,04 ; -   ; -   ; 161.536,91 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;24;SMADS     ;Secretaria Municipal de Assistência e Desenvolvimento Social;10;Gabinete do Secretário;08;Assistência Social;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 13.504.159,00 ; 13.704.159,00 ; 13.121.614,93 ; 9.275.902,58 ; -   ; 5.749.933,76 ; -   ; -   ; 1.975.518,70 ; 101.376,39 ; -   ; 1.004.661,00 ; 905.401,71 ; -   ; 46.862,08 ; 695.178,91 ; -   ; 43.731,56 ; 711.438,91 ; -   ; 664.368,41 ; 729.089,80 ; -   ; 2.112.189,72 ; 798.675,72 ; 200.000,00 ; 403.990,83 ; 996.173,46 ; -   ; 165.234,29 ; 1.537.948,88 ; -   ;-182.022,29 ; 749.920,23 ; -   ; 343.656,47 ; 867.875,49 ; -   ; 793.490,40 ; 1.182.823,08 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;24;SMADS     ;Secretaria Municipal de Assistência e Desenvolvimento Social;10;Gabinete do Secretário;08;Assistência Social;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33909200;Despesas de Exercícios Anteriores;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;92;00;Tesouro Municipal; -   ; 57.240,23 ; 57.239,91 ; 57.239,91 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.634,80 ; 1.634,48 ; 1.634,48 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 55.605,43 ; 55.605,43 ; 55.605,43 ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;24;SMADS     ;Secretaria Municipal de Assistência e Desenvolvimento Social;10;Gabinete do Secretário;08;Assistência Social;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33904700;Obrigações Tributárias e Contributivas;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;47;00;Tesouro Municipal; 5.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-5.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;24;SMADS     ;Secretaria Municipal de Assistência e Desenvolvimento Social;10;Gabinete do Secretário;08;Assistência Social;126;Tecnologia da Informação;3024;Suporte Administrativo;Atividades;Atividades;2171;Manutenção de Sistemas de Informação e Comunicação                                                                                                    ;33909200;Despesas de Exercícios Anteriores;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;92;00;Tesouro Municipal; -   ; 856,58 ; 856,58 ; 856,58 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 856,58 ; 856,58 ; 856,58 ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;24;SMADS     ;Secretaria Municipal de Assistência e Desenvolvimento Social;10;Gabinete do Secretário;08;Assistência Social;122;Administração Geral;3024;Suporte Administrativo;Atividades;Auxílios;2100;Administração da Unidade                                                                                                                              ;33904600;Auxílio-Alimentação;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;46;00;Tesouro Municipal; 5.513.720,00 ; 5.929.720,00 ; 5.652.414,27 ; 5.652.414,27 ; -   ; 494.453,94 ; 494.453,94 ; -   ; 480.591,51 ; 480.591,51 ; -   ; 539.656,72 ; 539.656,72 ; -   ; 440.629,03 ; 440.629,03 ; -   ; 460.430,88 ; 460.430,88 ; -   ; 470.407,46 ; 470.407,46 ; 416.000,00 ; 454.652,07 ; 454.652,07 ; -   ; 481.060,54 ; 481.060,54 ; -   ; 482.547,53 ; 482.547,53 ; -   ; 463.370,48 ; 463.370,48 ; -   ; 430.278,45 ; 430.278,45 ; -   ; 454.335,66 ; 454.335,66 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;24;SMADS     ;Secretaria Municipal de Assistência e Desenvolvimento Social;10;Gabinete do Secretário;12;Educação;361;Ensino Fundamental;3023;Superação da extrema pobreza;Atividades;Atividades;6166;Programa de Garantia de Renda Familiar Mínima                                                                                                         ;33909200;Despesas de Exercícios Anteriores;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;92;00;Tesouro Municipal; -   ; 112.225,46 ; 112.225,46 ; 112.225,46 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 112.225,46 ; 112.225,46 ; 112.225,46 ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;24;SMADS     ;Secretaria Municipal de Assistência e Desenvolvimento Social;10;Gabinete do Secretário;08;Assistência Social;122;Administração Geral;3024;Suporte Administrativo;Atividades;Pessoal;2100;Administração da Unidade                                                                                                                              ;31901100;Vencimentos e Vantagens Fixas - Pessoal Civil;3;Despesas Correntes;1;PESSOAL E ENCARGOS SOCIAIS;90;Aplicações Diretas;11;00;Tesouro Municipal; 78.004.478,00 ; 84.010.457,60 ; 84.010.457,60 ; 84.010.457,60 ; -   ; 5.206.999,89 ; 5.206.999,89 ; -   ; 5.021.317,30 ; 5.021.317,30 ; -   ; 5.408.269,80 ; 5.408.269,80 ; -   ; 5.811.421,94 ; 5.811.421,94 ; -   ; 6.044.824,08 ; 6.044.824,08 ; -   ; 6.578.916,14 ; 6.578.916,14 ; 2.700.000,00 ; 5.894.644,87 ; 5.894.644,87 ; -   ; 6.020.218,09 ; 6.020.218,09 ; -   ; 6.493.440,39 ; 6.493.440,39 ; -   ; 14.566.368,61 ; 14.566.368,61 ; -   ; 6.096.791,31 ; 6.096.791,31 ; 3.305.979,60 ; 10.867.245,18 ; 10.867.245,18 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;60;Centro Cultural São Paulo;13;Cultura;392;Difusão Cultural;3001;Acesso à cultura;Atividades;Atividades;6387;Operação e Manutenção de Equipamentos Culturais                                                                                                       ;33901400;Diárias - Civil;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;14;00;Tesouro Municipal; 11.200,00 ; 14.400,00 ; 13.639,09 ; 13.639,09 ; -   ; -   ; -   ; -   ; 1.113,52 ; 1.113,52 ; -   ; -   ; -   ; -   ; 3.453,41 ; 3.453,41 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2.579,12 ; 2.579,12 ; 3.200,00 ; 3.849,50 ; 3.849,50 ; -   ; 2.643,54 ; 2.643,54 ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;10;Gabinete do Secretário;13;Cultura;392;Difusão Cultural;3001;Acesso à cultura;Atividades;Atividades;6358;Subvenção e Contribuições a Entidades Culturais                                                                                                       ;33504300;Subvenções Sociais;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;43;00;Tesouro Municipal; 5.992.394,00 ; 5.471.644,00 ; 4.633.762,46 ; 4.633.762,46 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-520.750,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.781.446,80 ; 1.336.085,10 ; -   ; 2.852.315,66 ; 3.297.677,36 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;10;Gabinete do Secretário;13;Cultura;122;Administração Geral;3024;Suporte Administrativo;Atividades;Atividades;2100;Administração da Unidade                                                                                                                              ;33909200;Despesas de Exercícios Anteriores;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;92;00;Tesouro Municipal; -   ; 3.349,24 ; 3.349,24 ; 3.349,24 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1.737,35 ; 1.737,35 ; 1.737,35 ; -   ; -   ; -   ; -   ; -   ; -   ; 1.611,89 ; 1.611,89 ; 1.611,89 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;50;Departamento do Patrimônio Histórico;13;Cultura;391;Patrimônio Histórico, Artístico e Arqueológico;3001;Acesso à cultura;Atividades;Atividades;6373;Operação e Manutenção - Arquivo Histórico de São Paulo e Museus                                                                                       ;33903600;Outros Serviços de Terceiros - Pessoa Física;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;36;00;Tesouro Municipal; 120.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-1.317,00 ; -   ; -   ; -   ; -   ; -   ;-118.683,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;12;Centro Cultural da Juventude;13;Cultura;392;Difusão Cultural;3001;Acesso à cultura;Atividades;Atividades;6387;Operação e Manutenção de Equipamentos Culturais                                                                                                       ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 3.741.405,00 ; 3.741.405,00 ; 2.719.273,84 ; 2.254.603,68 ; -   ; 2.293.276,51 ; 14.278,30 ; -   ;-1.952,70 ; 163.091,20 ; -   ; 36.787,18 ; 206.312,60 ; -   ;-558.169,10 ; 190.815,72 ; -   ; 21.016,97 ; 242.774,83 ; -   ; 628.061,33 ; 187.591,49 ; -   ; 232.379,92 ; 235.705,12 ; -   ; 49.303,10 ; 164.902,95 ; -   ; 2.885,15 ; 166.106,36 ; -   ; 28.386,08 ; 268.576,63 ; -   ; 22.299,40 ; 216.808,52 ; -   ;-35.000,00 ; 197.639,96 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;10;Gabinete do Secretário;13;Cultura;392;Difusão Cultural;3001;Acesso à cultura;Projetos;Projetos;3401;Implantação de Pontos e Pontões de Cultura - Cultura Viva                                                                                             ;44903900;Outros Serviços de Terceiros - Pessoa Jurídica;4;Despesas de Capital;4;INVESTIMENTOS;90;Aplicações Diretas;39;02;Transferências Federais; -   ; 306.760,00 ; 284.000,00 ; 284.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 160.000,00 ; 80.000,00 ; 80.000,00 ; -   ; 80.000,00 ; 80.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 146.760,00 ; -   ; -   ; -   ; 124.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; 124.000,00 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;50;Departamento do Patrimônio Histórico;13;Cultura;391;Patrimônio Histórico, Artístico e Arqueológico;3001;Acesso à cultura;Atividades;Atividades;6372;Programação de Atividades Culturais - Arquivo Histórico de São Paulo e Museus                                                                         ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; 50.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-50.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;10;Gabinete do Secretário;13;Cultura;392;Difusão Cultural;3001;Acesso à cultura;Atividades;Atividades;2849;Incentivo ao Projeto Musicalidade da Orquestra Sinfônica Carlos Gomes                                                                                 ;33504100;Contribuições;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;50;Transferências a Instituições Privadas sem fins Lucrativos;41;00;Tesouro Municipal; 50.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-50.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;30;Coordenadoria do Sistema Municipal de Bibliotecas;13;Cultura;392;Difusão Cultural;3001;Acesso à cultura;Atividades;Atividades;6353;Políticas de promoção cultural                                                                                                                        ;33903000;Material de Consumo;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;30;00;Tesouro Municipal; 10.000,00 ; 10.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;10;Gabinete do Secretário;13;Cultura;122;Administração Geral;3024;Suporte Administrativo;Atividades;Pessoal;2100;Administração da Unidade                                                                                                                              ;31901100;Vencimentos e Vantagens Fixas - Pessoal Civil;3;Despesas Correntes;1;PESSOAL E ENCARGOS SOCIAIS;90;Aplicações Diretas;11;00;Tesouro Municipal; 89.070.967,00 ; 91.967.970,43 ; 91.961.970,43 ; 91.961.970,43 ; -   ; 6.502.590,23 ; 6.502.590,23 ; -   ; 6.364.719,60 ; 6.364.719,60 ; -   ; 7.197.759,15 ; 7.197.759,15 ; -   ; 6.650.685,24 ; 6.650.685,24 ; -   ; 6.778.583,24 ; 6.778.583,24 ; -   ; 7.280.640,53 ; 7.280.640,53 ; -   ; 6.702.440,03 ; 6.702.440,03 ; -   ; 6.743.125,61 ; 6.743.125,61 ; -   ; 6.782.009,97 ; 6.782.009,97 ; -   ; 11.011.158,19 ; 11.011.158,19 ; -   ; 6.924.247,06 ; 6.924.247,06 ; 2.897.003,43 ; 13.024.011,58 ; 13.024.011,58 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;60;Centro Cultural São Paulo;13;Cultura;392;Difusão Cultural;3001;Acesso à cultura;Atividades;Atividades;6354;Programação de atividades culturais                                                                                                                   ;33903100;Premiações Culturais, Artísticas, Científicas, Desport. e Outras;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;31;00;Tesouro Municipal; 80.000,00 ; 80.000,00 ; 30.000,00 ; 2.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2.000,00 ; 750,00 ; -   ; 28.000,00 ; 1.250,00 
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;10;Gabinete do Secretário;13;Cultura;392;Difusão Cultural;3001;Acesso à cultura;Projetos;Projetos;5958;Aumento de Capital da SP Cine                                                                                                                         ;45906500;Constituição ou Aumento de Capital de Empresas;4;Despesas de Capital;5;INVERSOES FINANCEIRAS;90;Aplicações Diretas;65;00;Tesouro Municipal; 1.000,00 ; 1.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;50;Departamento do Patrimônio Histórico;13;Cultura;391;Patrimônio Histórico, Artístico e Arqueológico;3001;Acesso à cultura;Atividades;Atividades;6372;Programação de Atividades Culturais - Arquivo Histórico de São Paulo e Museus                                                                         ;33903600;Outros Serviços de Terceiros - Pessoa Física;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;36;00;Tesouro Municipal; 100.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-100.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2015-01-01 00:00:00.000;2015-12-31 23:59:59.000;2015;2015;Direta;25;SMC       ;Secretaria Municipal de Cultura;10;Gabinete do Secretário;13;Cultura;392;Difusão Cultural;3001;Acesso à cultura;Atividades;Atividades;2838;Realização de Eventos Culturais                                                                                                                       ;33903900;Outros Serviços de Terceiros -Pessoa Jurídica;3;Despesas Correntes;3;OUTRAS DESPESAS CORRENTES;90;Aplicações Diretas;39;00;Tesouro Municipal; 350.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ;-350.000,00 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
