ATENDIMENTO;UNIDADE;AGRUPAMENTO;IDADE;DATA;STATUS;REFEICAO;CARDAPIO
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;20/02/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;20/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;20/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;19/02/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;19/02/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;19/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;19/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;18/02/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;18/02/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;18/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;18/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;01/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;01/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;01/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;01/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;28/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;28/02/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;28/02/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;28/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;27/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;27/02/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;27/02/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;27/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;26/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;26/02/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;26/02/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;26/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;25/02/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;25/02/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;25/02/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;25/02/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;08/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;08/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;08/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;08/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;07/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;07/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;07/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;07/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;15/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;15/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;15/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;15/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;14/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;14/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;14/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;14/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;13/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;13/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;13/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;13/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;12/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;12/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;12/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;12/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;11/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;11/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;11/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;11/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;22/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;22/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;22/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;22/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;21/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;21/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;21/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;21/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;20/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;20/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;20/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;20/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;19/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;19/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;19/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;19/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;18/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;18/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;18/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;18/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;29/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;29/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;29/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;29/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;28/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;28/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;28/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;28/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;27/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;27/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;27/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;27/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;26/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;26/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;26/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;26/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;25/03/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;25/03/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;25/03/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;25/03/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;05/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;05/04/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;05/04/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;05/04/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;04/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;04/04/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;04/04/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;04/04/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;03/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;03/04/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;03/04/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;03/04/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;02/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;02/04/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;02/04/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;02/04/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;01/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;01/04/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;01/04/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;01/04/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;12/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;12/04/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;12/04/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;12/04/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;11/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;11/04/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;11/04/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;11/04/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;10/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;10/04/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;10/04/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;10/04/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;09/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;09/04/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;09/04/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;09/04/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;08/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;08/04/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;08/04/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;08/04/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;18/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;18/04/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;18/04/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;18/04/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;17/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;17/04/2019;PUBLICADO;D - DESJEJUM;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;17/04/2019;PUBLICADO;J - JANTAR;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;17/04/2019;PUBLICADO;L - LANCHE;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
DIRETA;CEI_PARCEIRO_(RP);1;A - 0 A 1 MES;16/04/2019;PUBLICADO;A - ALMOCO;LEITE MATERNO OU FORMULA INFANTIL (1o SEMESTRE)
