Nº Protocolo;Código DRE;DRE;Processo SIMPROC;Código OSC Parceira;OSC Parceira;CNPJ;Código Escola;Unidade Educacional;Vagas Contratadas;Vagas Berçário Contratadas;Total Mensal;Verba Locação;Valor Mensal IPTU;Data Início;Data Término;Situação Parceria;Data Lavratura do Termo;Data Lavratura do Aditamento;Data Solicitação Parceria;Data do Encerramento
2592017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046072-6;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;306.269;CR.P.CONV - NOSSA SENHORA DE FATIMA;153;27;88.663,95;15.000,00;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;27/10/2017;
2502017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046072-6;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;306.269;CR.P.CONV - NOSSA SENHORA DE FATIMA;140;27;0;15.000,00;;01/01/2018;31/12/2022;Encerrado;;;27/10/2017;01/01/2018
2284;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.175.070-0;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;306.269;CR.P.CONV - NOSSA SENHORA DE FATIMA;140;27;83.063,29;15.000,00;;21/07/2015;20/01/2018;Encerrado;21/07/2015;21/07/2015;13/10/2015;31/12/2017
708;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2012-0.315.464-6;300.027;INSTITUTO SOCIAL NOSSA SENHORA DE FÁTIMA;43.371.392/0001-08;306.269;CR.P.CONV - NOSSA SENHORA DE FATIMA;141;27;69.375,00;;;01/01/2013;30/06/2015;Encerrado;28/12/2012;;22/07/2014;30/06/2015
14612017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0049857-0;300.277;CASA FREI REGINALDO DE ACOLHIDA A CRIANCA E AO IDOSO;04.427.955/0001-80;306.718;CR.P.CONV - NOSSA SENHORA DO CARMO;120;18;72.405,06;;;01/01/2018;31/12/2022;Aprovado;28/12/2017;28/12/2017;29/12/2017;
2565;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2016-0.018.775-3;300.277;CASA FREI REGINALDO DE ACOLHIDA A CRIANCA E AO IDOSO;04.427.955/0001-80;306.718;CR.P.CONV - NOSSA SENHORA DO CARMO;120;18;63.830,40;;;09/02/2016;08/08/2018;Encerrado;05/02/2016;05/02/2016;29/01/2016;31/12/2017
754;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2010-0.353.739-8;300.277;CASA FREI REGINALDO DE ACOLHIDA A CRIANCA E AO IDOSO;04.427.955/0001-80;306.718;CR.P.CONV - NOSSA SENHORA DO CARMO;120;18;63.830,40;;;09/08/2013;08/02/2016;Encerrado;03/02/2011;08/08/2013;25/07/2014;08/02/2016
2772017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046126-9;300.265;ASSOCIACAO NOSSO CAMINHO;05.928.519/0001-58;306.997;CR.P.CONV - NOSSO CAMINHO;140;54;89.188,78;4.936,97;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;27/10/2017;
934;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2013-0.288.952-0;300.265;ASSOCIACAO NOSSO CAMINHO;05.928.519/0001-58;306.997;CR.P.CONV - NOSSO CAMINHO;134;31;62.999,00;4.936,97;;11/04/2016;10/10/2018;Encerrado;11/10/2013;11/10/2013;31/07/2014;31/12/2017
2862017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046149-8;300.822;INSTITUTO DE VALORIZACAO COMUNITARIA;08.899.246/0001-59;308.740;CR.P.CONV - NOVA AMERICA;210;75;124.110,45;24.404,00;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;27/10/2017;
4845;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2016-0.236.835-6;300.822;INSTITUTO DE VALORIZACAO COMUNITARIA;08.899.246/0001-59;308.740;CR.P.CONV - NOVA AMERICA;207;71;111.770,93;24.404,00;;01/12/2016;31/05/2019;Encerrado;30/11/2016;30/11/2016;01/12/2016;31/12/2017
2280;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.175.111-1;300.214;ASSOCIACAO SOCIAL E CULTURAL LETRAS MAGICAS;03.229.467/0001-04;307.916;CR.P.CONV - NOVA AMERICA;207;71;121.910,51;24.404,00;;21/07/2015;20/01/2018;Encerrado;21/07/2015;21/07/2015;09/10/2015;01/12/2016
790;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2011-0.318.592-2;300.214;ASSOCIACAO SOCIAL E CULTURAL LETRAS MAGICAS;03.229.467/0001-04;307.916;CR.P.CONV - NOVA AMERICA;190;54;97.616,40;14.500,00;;28/03/2013;27/09/2015;Encerrado;28/03/2013;27/01/2015;28/07/2014;20/07/2015
2662017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046099-8;300.002;A MAO COOPERADORA OBRAS SOCIAIS E EDUCACIONAIS;52.582.202/0001-92;306.504;CR.P.CONV - NUCLEO JD DOS ALAMOS;134;36;82.520,20;;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;27/10/2017;
2572017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046099-8;300.002;A MAO COOPERADORA OBRAS SOCIAIS E EDUCACIONAIS;52.582.202/0001-92;306.504;CR.P.CONV - NUCLEO JD DOS ALAMOS;131;32;0;;;01/01/2018;31/12/2022;Encerrado;;;27/10/2017;01/01/2018
2099;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.135.781-2;300.002;A MAO COOPERADORA OBRAS SOCIAIS E EDUCACIONAIS;52.582.202/0001-92;306.504;CR.P.CONV - NUCLEO JD DOS ALAMOS;131;32;78.057,14;;;01/07/2015;31/12/2017;Encerrado;01/07/2015;01/07/2015;05/08/2015;31/12/2017
676;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2012-0.315.437-9;300.002;A MAO COOPERADORA OBRAS SOCIAIS E EDUCACIONAIS;52.582.202/0001-92;306.504;CR.P.CONV - NUCLEO JD DOS ALAMOS;131;32;66.650,00;;;01/01/2013;30/06/2015;Encerrado;28/12/2012;;18/07/2014;30/06/2015
14352017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0054696-5;300.002;A MAO COOPERADORA OBRAS SOCIAIS E EDUCACIONAIS;52.582.202/0001-92;306.515;CR.P.CONV - NUCLEO PARQUE RESIDENCIAL COCAIA;134;;74.352,88;;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;29/12/2017;
2097;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.135.787-1;300.002;A MAO COOPERADORA OBRAS SOCIAIS E EDUCACIONAIS;52.582.202/0001-92;306.515;CR.P.CONV - NUCLEO PARQUE RESIDENCIAL COCAIA;134;;72.257,82;;;01/07/2015;31/12/2017;Encerrado;01/07/2015;01/07/2015;05/08/2015;31/12/2017
690;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2012-0.315.460-3;300.002;A MAO COOPERADORA OBRAS SOCIAIS E EDUCACIONAIS;52.582.202/0001-92;306.515;CR.P.CONV - NUCLEO PARQUE RESIDENCIAL COCAIA;134;;62.130,00;;;01/01/2013;30/06/2015;Encerrado;26/12/2012;;21/07/2014;30/06/2015
13862017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0055990-0;300.132;ASS BENEFICENTE O SEMEADOR;01.202.250/0001-77;306.505;CR.P.CONV - O SEMEADOR;90;;54.355,80;;;01/01/2018;31/12/2022;Aprovado;27/12/2017;27/12/2017;29/12/2017;
2093;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.135.792-8;300.132;ASS BENEFICENTE O SEMEADOR;01.202.250/0001-77;306.505;CR.P.CONV - O SEMEADOR;90;;52.824,00;;;01/07/2015;31/12/2017;Encerrado;01/07/2015;;05/08/2015;31/12/2017
734;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2012-0.315.466-2;300.132;ASS BENEFICENTE O SEMEADOR;01.202.250/0001-77;306.505;CR.P.CONV - O SEMEADOR;90;;45.420,00;;;01/01/2013;30/06/2015;Encerrado;26/12/2012;;24/07/2014;30/06/2015
2742017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046117-0;300.620;CENTRO SOCIAL DE PARELHEIROS;54.239.041/0001-64;306.717;CR.P.CONV - PAULINOEVA;178;59;106.694,29;6.491,82;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;27/10/2017;
2404;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.175.175-8;300.620;CENTRO SOCIAL DE PARELHEIROS;54.239.041/0001-64;306.717;CR.P.CONV - PAULINOEVA;155;57;96.331,69;6.491,82;;21/07/2015;20/01/2018;Encerrado;21/07/2015;21/07/2015;05/11/2015;31/12/2017
1791;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2013-0.141.704-8;300.620;CENTRO SOCIAL DE PARELHEIROS;54.239.041/0001-64;306.717;CR.P.CONV - PAULINOEVA;155;57;84.923,40;51,3;;09/06/2013;08/12/2015;Encerrado;07/06/2013;27/01/2015;30/03/2015;20/07/2015
2522017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046088-2;300.202;ASS MADRE CABRINI DAS IRMAS MISSIONARIAS DO SAGRADO CORACAO;61.988.531/0001-29;306.277;CR.P.CONV - PEQUENO PRINCIPE;221;50;0;;;01/01/2018;31/12/2022;Encerrado;;;27/10/2017;01/01/2018
2094;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.135.993-9;300.202;ASS MADRE CABRINI DAS IRMAS MISSIONARIAS DO SAGRADO CORACAO;61.988.531/0001-29;306.277;CR.P.CONV - PEQUENO PRINCIPE;221;50;119.706,98;;;01/07/2015;31/12/2017;Encerrado;01/07/2015;01/07/2015;05/08/2015;31/12/2017
843;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2012-0.315.478-6;300.202;ASS MADRE CABRINI DAS IRMAS MISSIONARIAS DO SAGRADO CORACAO;61.988.531/0001-29;306.277;CR.P.CONV - PEQUENO PRINCIPE;197;50;93.560,00;;;01/01/2013;30/06/2015;Encerrado;28/12/2012;;29/07/2014;30/06/2015
1412018;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0056907-8;300.480;INSTITUTO ANCHIETA GRAJAU;00.142.507/0001-80;306.582;CR.P.CONV - PROJETO ANCHIETA;147;;79.953,54;;;01/01/2018;31/12/2022;Aprovado;27/12/2017;;11/01/2018;
1233;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2014-0.117.614-0;300.480;INSTITUTO ANCHIETA GRAJAU;00.142.507/0001-80;306.582;CR.P.CONV - PROJETO ANCHIETA;147;;73.303,53;;;12/11/2016;11/05/2019;Encerrado;12/05/2014;12/11/2016;18/09/2014;31/12/2017
4846;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2016-0.237.074-1;300.822;INSTITUTO DE VALORIZACAO COMUNITARIA;08.899.246/0001-59;308.723;CR.P.CONV - QUATRO ESTACOES;128;32;72.454,72;15.436,45;;01/12/2016;31/05/2019;Encerrado;30/11/2016;30/11/2016;01/12/2016;31/12/2017
5252017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0050164-3;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;308.901;CR.P.CONV - RECANTO DOS NAVEGANTES;273;82;152.840,20;18.000,00;;22/12/2017;21/12/2022;Aprovado;22/12/2017;22/12/2017;23/11/2017;
798;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2014-0.094.274-4;300.620;CENTRO SOCIAL DE PARELHEIROS;54.239.041/0001-64;307.082;CR.P.CONV - SAGRADA FAMILIA;142;32;77.984,58;7.262,50;;15/04/2014;14/10/2016;Encerrado;15/04/2014;15/04/2014;28/07/2014;31/05/2016
192018;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0057695-3;800.047;ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE;08.875.744/0001-61;308.991;CR.P.CONV - SANTA LUZIA;359;114;197.150,56;33.600,00;;29/12/2017;28/12/2022;Aprovado;29/12/2017;29/12/2017;21/12/2017;
2472017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0045961-2;800.047;ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE;08.875.744/0001-61;308.898;CR.P.CONV - SANTA MARCELINA;250;57;137.259,59;22.000,00;;15/12/2017;14/12/2022;Aprovado;15/12/2017;15/12/2017;26/10/2017;
2482017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0045349-5;800.047;ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE;08.875.744/0001-61;308.902;CR.P.CONV - SANTA MARGARIDA;233;115;143.094,11;21.000,00;;15/12/2017;14/12/2022;Aprovado;15/12/2017;15/12/2017;26/10/2017;
14342017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0056117-4;800.047;ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE;08.875.744/0001-61;308.639;CR.P.CONV - SANTA MARIA;411;162;230.442,96;45.000,00;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;29/12/2017;
2660;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.304.434-0;800.047;ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE;08.875.744/0001-61;308.639;CR.P.CONV - SANTA MARIA;411;162;203.152,20;45.000,00;;13/05/2016;12/11/2018;Encerrado;13/05/2016;13/05/2016;28/04/2016;31/12/2017
2462017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0045946-9;800.047;ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE;08.875.744/0001-61;308.900;CR.P.CONV - SANTA RITA;236;64;132.816,20;23.000,00;;15/12/2017;14/12/2022;Aprovado;15/12/2017;15/12/2017;26/10/2017;
14592017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0049226-1;300.620;CENTRO SOCIAL DE PARELHEIROS;54.239.041/0001-64;306.279;CR.P.CONV - SANTA TEREZINHA;219;82;129.575,92;;;01/01/2018;31/12/2022;Aprovado;29/12/2017;;29/12/2017;
2078;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.135.985-8;300.620;CENTRO SOCIAL DE PARELHEIROS;54.239.041/0001-64;306.279;CR.P.CONV - SANTA TEREZINHA;219;82;125.924,98;;;01/07/2015;31/12/2017;Encerrado;01/07/2015;01/07/2015;05/08/2015;31/12/2017
808;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2012-0.315.503-0;300.620;CENTRO SOCIAL DE PARELHEIROS;54.239.041/0001-64;306.279;CR.P.CONV - SANTA TEREZINHA;223;82;108.520,00;;;01/01/2013;30/06/2015;Encerrado;26/12/2012;27/01/2015;29/07/2014;30/06/2015
3002017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046222-2;800.264;ASSOCIAÇÃO DE BAIRRO CASA BRANCA PARQUE SÃO MIGUEL;14.393.416/0001-21;308.754;CR.P.CONV - SAO FRANCISCO DE ASSIS;335;171;199.742,47;31.682,70;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;27/10/2017;
4872;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2016-0.197.470-8;800.264;ASSOCIAÇÃO DE BAIRRO CASA BRANCA PARQUE SÃO MIGUEL;14.393.416/0001-21;308.754;CR.P.CONV - SAO FRANCISCO DE ASSIS;255;195;156.522,45;31.682,70;;20/12/2016;19/06/2019;Encerrado;20/12/2016;20/12/2016;20/12/2016;31/12/2017
3142017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046108-0;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;306.638;CR.P.CONV - SAO LUCAS;181;40;103.676,22;6.217,08;;01/01/2018;31/12/2022;Aprovado;28/12/2017;28/12/2017;30/10/2017;
2702017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046108-0;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;306.638;CR.P.CONV - SAO LUCAS;183;31;0;;;;;Encerrado;;;27/10/2017;30/10/2017
2289;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.175.043-3;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;306.638;CR.P.CONV - SAO LUCAS;183;31;102.496,03;6.217,08;;21/07/2015;20/01/2018;Encerrado;21/07/2015;21/07/2015;13/10/2015;31/12/2017
852;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2010-0.100.143-1;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;306.638;CR.P.CONV - SAO LUCAS;183;41;92.357,80;5.074,65;;27/03/2013;26/09/2015;Encerrado;27/09/2010;31/01/2014;29/07/2014;20/07/2015
2622017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046089-0;300.620;CENTRO SOCIAL DE PARELHEIROS;54.239.041/0001-64;306.280;CR.P.CONV - SAO NORBERTO;223;84;131.752,94;;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;27/10/2017;
2532017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046089-0;300.620;CENTRO SOCIAL DE PARELHEIROS;54.239.041/0001-64;306.280;CR.P.CONV - SAO NORBERTO;223;64;0;;;01/01/2018;31/12/2022;Encerrado;;;27/10/2017;01/01/2018
2075;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.135.973-4;300.620;CENTRO SOCIAL DE PARELHEIROS;54.239.041/0001-64;306.280;CR.P.CONV - SAO NORBERTO;223;64;123.631,06;;;01/07/2015;31/12/2017;Encerrado;01/07/2015;01/07/2015;05/08/2015;31/12/2017
801;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2012-0.315.498-0;300.620;CENTRO SOCIAL DE PARELHEIROS;54.239.041/0001-64;306.280;CR.P.CONV - SAO NORBERTO;235;64;109.690,00;;;01/01/2013;30/06/2015;Encerrado;26/12/2012;;28/07/2014;30/06/2015
14492017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0057708-8;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;307.397;CR.P.CONV - SAO PEDRO;137;36;83.812,66;7.132,66;;01/01/2018;31/12/2022;Aprovado;28/12/2017;28/12/2017;29/12/2017;
2344;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.175.054-9;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;307.397;CR.P.CONV - SAO PEDRO;137;36;83.812,66;7.132,66;;21/07/2015;20/01/2018;Encerrado;21/07/2015;;22/10/2015;31/12/2017
2343;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2010-0.100.146-6;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;307.397;CR.P.CONV - SAO PEDRO;137;36;73.887,00;6.888,70;;13/04/2013;12/10/2015;Encerrado;13/10/2010;27/01/2015;22/10/2015;20/07/2015
2341;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2010-0.100.146-6;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;307.397;CR.P.CONV - SAO PEDRO;135;34;59.580,00;6.000,00;;13/10/2010;12/04/2013;Encerrado;13/10/2010;02/01/2012;22/10/2015;10/04/2013
889;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2010-0.100.146-6;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;307.397;CR.P.CONV - SAO PEDRO;132;40;59.502,00;6.000,00;;13/10/2010;12/04/2013;Encerrado;13/10/2010;30/12/2010;30/07/2014;12/04/2013
14102017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0055120-9;300.105;ASS COMUNITARIA SAO SIMAO;52.806.478/0001-07;306.903;CR.P.CONV - SAO SIMAO;126;17;74.763,11;;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;29/12/2017;
2293;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.175.201-0;300.105;ASS COMUNITARIA SAO SIMAO;52.806.478/0001-07;306.903;CR.P.CONV - SAO SIMAO;126;17;74.763,11;;;21/07/2015;20/01/2018;Encerrado;21/07/2015;21/07/2015;13/10/2015;31/12/2017
742;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2013-0.077.653-2;300.105;ASS COMUNITARIA SAO SIMAO;52.806.478/0001-07;306.903;CR.P.CONV - SAO SIMAO;130;;64.028,40;;;01/04/2013;30/09/2015;Encerrado;01/04/2013;01/04/2013;24/07/2014;20/07/2015
2912017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046170-6;300.265;ASSOCIACAO NOSSO CAMINHO;05.928.519/0001-58;308.426;CR.P.CONV - SETE MARIAS;308;82;167.918,90;24.257,80;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;27/10/2017;
2249;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.175.754-3;300.265;ASSOCIACAO NOSSO CAMINHO;05.928.519/0001-58;308.426;CR.P.CONV - SETE MARIAS;268;82;150.686,10;24.257,80;;10/08/2015;09/02/2018;Encerrado;10/08/2015;10/08/2015;18/09/2015;31/12/2017
5482018;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2018/0013977-6;800.427;ASSOCIAÇÃO PROBRASIL;03.783.381/0001-10;309.043;CR.P.CONV - TATIANA BELINKY;108;48;73.624,92;9.600,00;;03/04/2018;02/04/2023;Aprovado;03/04/2018;;16/03/2018;
1792018;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0057301-6;300.434;LAR ALTAIR MARTINS;43.657.469/0001-00;307.042;CR.P.CONV - TIA DORA;180;;94.170,60;13.724,71;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;12/01/2018;
965;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2013-0.343.532-9;300.434;LAR ALTAIR MARTINS;43.657.469/0001-00;307.042;CR.P.CONV - TIA DORA;180;;73.755,00;13.724,71;;03/06/2016;02/12/2018;Encerrado;04/12/2013;04/12/2013;31/07/2014;31/12/2017
2902017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046165-0;300.082;ASS COMUNITARIA AURI VERDE;67.841.643/0001-39;308.423;CR.P.CONV - TIRIBA;240;75;137.035,05;25.740,00;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;27/10/2017;
2251;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.182.573-5;300.082;ASS COMUNITARIA AURI VERDE;67.841.643/0001-39;308.423;CR.P.CONV - TIRIBA;236;75;135.311,77;25.740,00;;24/07/2015;23/01/2018;Encerrado;24/07/2015;24/07/2015;18/09/2015;31/12/2017
2712017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046110-2;300.445;INSTTUTO CRIANCA CIDADA;03.205.769/0001-34;306.660;CR.P.CONV - TRES CORACOES, CRECHE E PRE;262;54;141.748,82;;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;27/10/2017;
2295;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.175.156-1;300.445;INSTTUTO CRIANCA CIDADA;03.205.769/0001-34;306.660;CR.P.CONV - TRES CORACOES, CRECHE E PRE;226;54;126.239,30;;;21/07/2015;20/01/2018;Encerrado;21/07/2015;01/02/2017;13/10/2015;31/12/2017
955;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2013-0.035.181-7;300.445;INSTTUTO CRIANCA CIDADA;03.205.769/0001-34;306.660;CR.P.CONV - TRES CORACOES, CRECHE E PRE;184;36;91.737,60;;;15/02/2013;14/08/2015;Encerrado;14/02/2013;27/01/2015;31/07/2014;20/07/2015
2802017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046133-1;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;307.083;CR.P.CONV - VARGEM GRANDE;445;157;243.956,49;35.000,00;;01/01/2018;31/12/2022;Aprovado;28/12/2017;28/12/2017;27/10/2017;
891;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2014-0.077.095-1;300.249;CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL;09.118.844/0001-06;307.083;CR.P.CONV - VARGEM GRANDE;448;157;191.113,00;35.000,00;;03/10/2016;02/04/2019;Encerrado;03/04/2014;03/04/2014;30/07/2014;31/12/2017
2922017;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;6016.2017/0046174-9;301.004;NUCLEO DE PROMOCAO SOCIAL VENHA CONOSCO;01.435.552/0001-95;308.427;CR.P.CONV - VENHA CONOSCO - UNIDADE III;237;36;126.894,66;21.032,81;;01/01/2018;31/12/2022;Aprovado;29/12/2017;29/12/2017;27/10/2017;
2248;108.300;DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO;2015-0.182.552-2;301.004;NUCLEO DE PROMOCAO SOCIAL VENHA CONOSCO;01.435.552/0001-95;308.427;CR.P.CONV - VENHA CONOSCO - UNIDADE III;228;36;123.017,28;21.032,81;;24/07/2015;23/01/2018;Encerrado;24/07/2015;24/07/2015;18/09/2015;31/12/2017
