Nº Protocolo,Código DRE,DRE,Processo SIMPROC,Código OSC Parceira,OSC Parceira,CNPJ,Código Escola,Unidade Educacional,Vagas Contratadas,Vagas Berçário Contratadas,Total Mensal,Verba Locação,Valor Mensal IPTU,Data Início,Data Término,Situação Parceria,Data Lavratura do Termo,Data Lavratura do Aditamento,Data Solicitação Parceria,Data do Encerramento
2295,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2015-0.175.156-1,300445,INSTTUTO CRIANCA CIDADA,03.205.769/0001-34,306660.0,"CR.P.CONV - TRES CORACOES, CRECHE E PRE",226,54.0,126239.3,,,2015-07-21,2018-01-20,Encerrado,2015-07-21,2017-02-01,2015-10-13,2017-12-31
955,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2013-0.035.181-7,300445,INSTTUTO CRIANCA CIDADA,03.205.769/0001-34,306660.0,"CR.P.CONV - TRES CORACOES, CRECHE E PRE",184,36.0,91737.6,,,2013-02-15,2015-08-14,Encerrado,2013-02-14,2015-01-27,2014-07-31,2015-07-20
2802017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0046133-1,300249,CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL,09.118.844/0001-06,307083.0,CR.P.CONV - VARGEM GRANDE,445,157.0,254425.11,35000.0,,2018-01-01,2022-12-31,Aprovado,2017-12-28,2017-12-28,2017-10-27,
891,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2014-0.077.095-1,300249,CASAS - CENTRO DE APOIO A SAUDE E ASS SOCIAL,09.118.844/0001-06,307083.0,CR.P.CONV - VARGEM GRANDE,448,157.0,224851.52,35000.0,,2016-10-03,2019-04-02,Encerrado,2014-04-03,2014-04-03,2014-07-30,2017-12-31
2922017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0046174-9,301004,NUCLEO DE PROMOCAO SOCIAL VENHA CONOSCO,01.435.552/0001-95,308427.0,CR.P.CONV - VENHA CONOSCO - UNIDADE III,237,36.0,132132.63,21032.81,,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-10-27,
2248,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2015-0.182.552-2,301004,NUCLEO DE PROMOCAO SOCIAL VENHA CONOSCO,01.435.552/0001-95,308427.0,CR.P.CONV - VENHA CONOSCO - UNIDADE III,228,36.0,123017.28,21032.81,,2015-07-24,2018-01-23,Encerrado,2015-07-24,2015-07-24,2015-09-18,2017-12-31
2752017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0046120-0,301004,NUCLEO DE PROMOCAO SOCIAL VENHA CONOSCO,01.435.552/0001-95,306804.0,CR.P.CONV - VENHA CONOSCO UNIDADE II,157,18.0,91959.99,17458.52,,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-10-27,
1804,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2014-0.237.700-9,301004,NUCLEO DE PROMOCAO SOCIAL VENHA CONOSCO,01.435.552/0001-95,306804.0,CR.P.CONV - VENHA CONOSCO UNIDADE II,153,16.0,83740.42,17458.52,,2017-03-03,2019-09-02,Encerrado,2014-09-03,2017-02-24,2015-03-31,2017-12-31
940,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2009-0.016.982-2,300644,ASS LAR RAIO DE SOL,04.961.912/0001-80,306804.0,CR.P.CONV - VENHA CONOSCO UNIDADE II,150,,67890.0,8566.17,,2012-03-02,2014-09-01,Encerrado,2009-09-02,2012-03-02,2014-07-31,2014-09-01
7682018,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2018/0058090-1,301004,NUCLEO DE PROMOCAO SOCIAL VENHA CONOSCO,01.435.552/0001-95,309263.0,CR.P.CONV - VENHA CONOSCO UNIDADE V,215,167.0,153778.41,23000.0,,2018-11-12,2023-11-11,Aprovado,2018-11-12,,2018-09-26,
2642017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0046094-7,300185,ASS DOS MORADORES DA VILA ARCO IRIS,56.098.460/0001-59,306282.0,CR.P.CONV - VILA ARCO IRIS I,127,36.0,77264.34,,,2018-01-01,2022-12-31,Encerrado,2017-12-28,2017-12-28,2017-10-27,2018-02-15
2552017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0046094-7,300185,ASS DOS MORADORES DA VILA ARCO IRIS,56.098.460/0001-59,306282.0,CR.P.CONV - VILA ARCO IRIS I,124,36.0,0.0,,,2018-01-01,2022-12-31,Encerrado,,,2017-10-27,2018-01-01
2066,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2015-0.135.846-0,300185,ASS DOS MORADORES DA VILA ARCO IRIS,56.098.460/0001-59,306282.0,CR.P.CONV - VILA ARCO IRIS I,124,36.0,76008.3,,,2015-07-01,2017-12-31,Encerrado,2015-07-01,2015-07-01,2015-08-05,2017-12-31
935,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2012-0.315.469-7,300185,ASS DOS MORADORES DA VILA ARCO IRIS,56.098.460/0001-59,306282.0,CR.P.CONV - VILA ARCO IRIS I,124,36.0,64830.0,,,2013-01-01,2015-06-30,Encerrado,2012-12-28,2012-12-28,2014-07-31,2015-06-30
14642017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0054630-2,300311,CENTRO COMUNITARIO JARDIM AUTODROMO,57.184.723/0001-05,306283.0,"CR.P.CONV - VILA NICARAGUA, CRECHE",117,41.0,79460.76,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-12-29,
2071,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2015-0.135.828-2,300311,CENTRO COMUNITARIO JARDIM AUTODROMO,57.184.723/0001-05,306283.0,"CR.P.CONV - VILA NICARAGUA, CRECHE",117,41.0,74078.75,,,2015-07-01,2017-12-31,Encerrado,2015-07-01,2015-07-01,2015-08-05,2017-12-31
795,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2012-0.315.489-1,300311,CENTRO COMUNITARIO JARDIM AUTODROMO,57.184.723/0001-05,306283.0,"CR.P.CONV - VILA NICARAGUA, CRECHE",117,41.0,63098.0,,,2013-01-01,2015-06-30,Encerrado,2012-12-28,,2014-07-28,2015-06-30
2782017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0046128-5,800206,ASSOCIAÇÃO CULTURAL E EDUCACIONAL MARIA DE NAZARÉ,08.439.816/0001-28,306999.0,CR.P.CONV - VINICIUS DE MORAES,148,64.0,98989.62,8361.74,,2018-01-01,2022-12-31,Aprovado,2017-12-28,2017-12-28,2017-10-27,
2692,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2016-0.115.402-6,800206,ASSOCIAÇÃO CULTURAL E EDUCACIONAL MARIA DE NAZARÉ,08.439.816/0001-28,306999.0,CR.P.CONV - VINICIUS DE MORAES,134,50.0,89350.2,8361.74,,2016-05-31,2018-11-29,Encerrado,2016-05-31,2016-05-31,2016-06-09,2017-12-31
1462018,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0057302-4,300492,INSTITUTO EDUCAR DE SAO PAULO,04.886.794/0001-93,308428.0,CR.P.CONV - VOVO AIDA RAMOS FERREIRA,223,40.0,126821.85,14125.5,,2018-01-01,2022-12-31,Aprovado,2017-12-26,2017-12-26,2018-01-11,
2244,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2014-0.285.671-3,300492,INSTITUTO EDUCAR DE SAO PAULO,04.886.794/0001-93,308428.0,CR.P.CONV - VOVO AIDA RAMOS FERREIRA,223,40.0,121770.66,14125.5,,2015-08-07,2018-02-06,Encerrado,2015-08-07,2015-08-07,2015-09-18,2017-12-31
1992017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0051969-0,300492,INSTITUTO EDUCAR DE SAO PAULO,04.886.794/0001-93,308258.0,CR.P.CONV - VOVO MARIAZINHA ROCHA,344,41.0,181276.38,11365.44,,2017-11-13,2022-11-12,Aprovado,2017-11-13,2017-12-26,2017-10-03,
1860,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2014-0.285.676-4,300492,INSTITUTO EDUCAR DE SAO PAULO,04.886.794/0001-93,308258.0,CR.P.CONV - VOVO MARIAZINHA ROCHA,316,77.0,165434.54,11365.44,,2015-04-13,2017-10-12,Encerrado,2015-04-13,2017-02-01,2015-04-13,2017-10-12
2942017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0046189-7,300434,LAR ALTAIR MARTINS,43.657.469/0001-00,308443.0,CR.P.CONV - YANNI,144,25.0,87818.7,10930.77,,2018-01-01,2022-12-31,Aprovado,2017-12-29,2017-12-29,2017-10-27,
2253,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2015-0.182.565-4,300434,LAR ALTAIR MARTINS,43.657.469/0001-00,308443.0,CR.P.CONV - YANNI,123,57.0,82545.45,10930.77,,2015-07-24,2018-01-23,Encerrado,2015-07-24,2015-07-24,2015-09-18,2017-12-31
3182017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0046144-7,300857,SOC BENEF CENTRO DE CULT AFRO-BRASILEIRO ASE YLE DO HOZOOANE,04.609.534/0001-70,307914.0,CR.P.CONV - YLE DA CRIANCA,126,18.0,78070.44,7329.2,,,,Em Análise,,,2017-10-30,
2852017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0046144-7,300857,SOC BENEF CENTRO DE CULT AFRO-BRASILEIRO ASE YLE DO HOZOOANE,04.609.534/0001-70,307914.0,CR.P.CONV - YLE DA CRIANCA,126,18.0,0.0,7329.2,,,,Encerrado,,,2017-10-27,2017-10-30
2842017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0046144-7,300857,SOC BENEF CENTRO DE CULT AFRO-BRASILEIRO ASE YLE DO HOZOOANE,04.609.534/0001-70,307914.0,CR.P.CONV - YLE DA CRIANCA,126,,0.0,7329.2,,,,Encerrado,,,2017-10-27,2017-10-27
14562017,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2017/0057160-9,300261,ASS NINHO CRIANCA ESPERANCA,02.964.406/0001-10,,LUDOTECA,126,26.0,0.0,15110.78,,,,Encerrado,,,2017-12-29,2018-01-16
2650,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2016-0.082.324-2,800206,ASSOCIAÇÃO CULTURAL E EDUCACIONAL MARIA DE NAZARÉ,08.439.816/0001-28,,MANOEL DE BARROS,109,50.0,0.0,,,,,Encerrado,,,2016-04-27,2017-10-11
2649,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2016-0.082.324-2,800047,ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE,08.875.744/0001-61,,MANOEL DE BARROS,109,50.0,0.0,,,,,Encerrado,,,2016-04-27,2016-04-27
5752018,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2018/0015635-2,300265,ASSOCIACAO NOSSO CAMINHO,05.928.519/0001-58,,MARIA VITORIA,227,119.0,0.0,14600.0,,,,Encerrado,,,2018-03-23,2018-03-23
4512018,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2018/0003161-4,300736,ASS SAO SABAS DE FILANTROPIA,55.050.546/0001-49,,NELSON MANDELA,316,122.0,0.0,32000.0,,,,Encerrado,,,2018-02-01,2018-02-01
4792,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2016-0.209.069-2,300311,CENTRO COMUNITARIO JARDIM AUTODROMO,57.184.723/0001-05,,NOSSA SENHORA DOS ANJOS,210,66.0,0.0,,,,,Encerrado,,,2016-09-19,2017-10-11
4798,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2016-0.172.312-8,300090,ASS COMUNITARIA CANTINHO DO CEU,61.064.770/0001-92,,PIER LUIGI MAMBELLI,240,96.0,0.0,,,,,Encerrado,,,2016-09-19,2017-10-11
5812018,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,6016.2018/0016087-2,301046,ASS JOVENS DO FUTURO,05.960.559/0001-87,,SANTA IZABEL,136,124.0,0.0,14000.0,,,,Reprovado,,,2018-03-26,
2431,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2015-0.304.434-0,800047,ACRIA - ASSOCIAÇÃO AMIGA DA CRIANÇA E DO ADOLESCENTE,08.875.744/0001-61,,SANTA MARIA,191,145.0,0.0,,,,,Encerrado,,,2015-11-13,2016-04-28
4796,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2016-0.197.470-8,800264,ASSOCIAÇÃO DE BAIRRO CASA BRANCA PARQUE SÃO MIGUEL,14.393.416/0001-21,,SAO FRANCISCO DE ASSIS,255,195.0,0.0,39000.0,,,,Encerrado,,,2016-09-19,2016-12-20
1838,108300,DIRETORIA REGIONAL DE EDUCACAO CAPELA DO SOCORRO,2014-0.285.676-4,300492,INSTITUTO EDUCAR DE SAO PAULO,04.886.794/0001-93,,VOVO MARIAZINHA,250,107.0,0.0,11365.44,,,,Encerrado,,,2015-04-06,
2473,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2015-0.297.980-9,300759,ASSOCIAÇÃO UNIÃO DE MORADORES DO JARDIM VISTA ALEGRE,59.586.347/0001-00,,IVANI CATARINA ARANTES FAZENDA,161,57.0,0.0,18000.0,,,,Encerrado,,,2015-11-19,2016-01-22
3162017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0046677-5,300818,ASSOCIAÇÃO EDUCAR PARA TRANSFORMAR,58.106.972/0001-45,,ALECRIM DOURADO,112,77.0,0.0,6000.0,,2017-11-07,2022-11-06,Encerrado,,,2017-10-30,2017-11-07
3532017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0047837-4,300682,ASS PELO DESENVOLVIMENTO EDUCACIONAL E PROFISSIONAL ADEP,04.482.597/0001-09,,ANA MARIA MACHADO,132,45.0,0.0,8000.0,,,,Encerrado,,,2017-11-09,2017-11-10
6642017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0053765-6,300916,SERVICO ASSISTENCIAL LAR ESTRELA GUIA,08.307.663/0001-65,,ANA NERY,162,91.0,0.0,4000.0,,,,Encerrado,,,2017-12-04,2017-12-04
2292017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0044836-0,800153,ASSOCIAÇÃO COMUNITARIA PROJETO AUREA,21.193.970/0001-20,,ANJO MARIAZINHA E PEDRINHO,354,158.0,0.0,21272.26,,2017-11-27,2022-11-26,Reprovado,,,2017-10-20,
7482017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0054446-6,300817,ASS BENEF SAGRA CORACAO DE JESUS DO ILE ASHE VODUM OSHOGUIAN,06.995.122/0001-41,,CASTELO BRANCO,123,39.0,0.0,,,,,Encerrado,,,2017-12-07,2017-12-07
2073,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2015-0.161.475-0,300122,ASS CULTURAL ESPORTIVA BENEF VL NOVA CACHOEIRINHA ACEB,06.035.952/0001-27,,CEI ARVORE DA VIDA,204,94.0,125836.06,13000.0,,2015-07-24,2018-01-23,Encerrado,2015-07-24,,2015-08-05,2015-08-31
20170058,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2014-0.215.770-0,800015,INSTITUTO ATIARA,09.166.472/0001-93,,CEI EMILIA FERREIRO,117,41.0,0.0,6500.0,3533.04,2017-04-09,2019-10-08,Encerrado,2017-04-07,,2017-04-11,2017-04-11
7252017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0052332-9,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400335.0,CEI INDIR - ANTONIO CORREIA,152,68.0,101743.74,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,,2017-12-07,
2034,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2012-0.308.427-3,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400335.0,CEI INDIR - ANTONIO CORREIA,152,68.0,94786.7,,,2015-07-01,2017-12-31,Encerrado,2012-12-27,2012-12-27,2015-07-30,2017-12-31
316,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2012-0.308.427-3,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400335.0,CEI INDIR - ANTONIO CORREIA,152,68.0,94786.7,,,2015-07-01,2017-12-31,Encerrado,2012-12-27,2015-06-30,2014-05-29,2015-07-30
8332017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0055706-1,300565,SOCIEDADE BENEFICENTE SAO CAMILO,60.975.737/0001-51,400333.0,CEI INDIR - INACIO DE LIMA OLIVEIRA,183,87.0,120202.41,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,,2017-12-14,
350,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2012-0.308.583-0,300565,SOCIEDADE BENEFICENTE SAO CAMILO,60.975.737/0001-51,400333.0,CEI INDIR - INACIO DE LIMA OLIVEIRA,183,87.0,115200.75,,,2015-07-21,2018-01-20,Encerrado,2013-03-12,2013-03-12,2014-05-30,2017-12-31
20170044,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2017-0.032.884-7,300242,ASSOCIAÇÃO NANY APPLE EM BENEFICIO DO OBESO E DO CARENTE,06.094.961/0001-99,400745.0,CEI INDIR - JARDIM CENTENARIO,313,107.0,170792.9,,,2017-03-16,2019-09-15,Encerrado,2017-03-16,2017-03-16,2017-03-13,2019-09-15
702018,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0058450-6,300242,ASSOCIAÇÃO NANY APPLE EM BENEFICIO DO OBESO E DO CARENTE,06.094.961/0001-99,400745.0,CEI INDIR - JARDIM CENTENARIO,313,107.0,183258.51,,,2018-01-01,2022-12-31,Aprovado,2018-01-16,,2018-01-06,
354,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2012-0.003.562-0,300242,ASSOCIAÇÃO NANY APPLE EM BENEFICIO DO OBESO E DO CARENTE,06.094.961/0001-99,400745.0,CEI INDIR - JARDIM CENTENARIO I,313,107.0,170792.9,,,2014-09-16,2017-03-15,Encerrado,2012-03-16,2014-09-15,2014-05-30,2017-03-15
9402017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0056844-6,300565,SOCIEDADE BENEFICENTE SAO CAMILO,60.975.737/0001-51,400325.0,CEI INDIR - JARDIM DAMASCENO,160,57.0,102682.86,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,,2017-12-18,
499,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2012-0.308.450-8,300565,SOCIEDADE BENEFICENTE SAO CAMILO,60.975.737/0001-51,400325.0,CEI INDIR - JARDIM DAMASCENO,160,57.0,95710.86,,,2015-07-01,2017-12-31,Encerrado,2013-02-08,2015-06-30,2014-06-04,2017-12-31
2172017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/004315,300378,CLUBE DE MAES DO JARDIM VISTA ALEGRE,58.730.359/0001-02,400747.0,CEI INDIR - JARDIM DAMASCENO II,231,96.0,143873.13,,,2017-10-23,2022-10-22,Aprovado,2017-10-23,2017-10-23,2017-10-16,
434,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2012-0.193.683-3,300378,CLUBE DE MAES DO JARDIM VISTA ALEGRE,58.730.359/0001-02,400747.0,CEI INDIR - JARDIM DAMASCENO II,231,96.0,134035.86,,,2015-04-23,2017-10-22,Encerrado,2012-10-23,2014-12-26,2014-06-02,2017-10-22
13462017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0052520-8,300425,ASSOCIAÇÃO AMIGOS DE PIANORO,67.983.833/0001-90,400326.0,CEI INDIR - JARDIM DOS FRANCOS,180,60.0,112365.3,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,,2017-12-28,
2467,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2015-0.267.386-6,300425,ASSOCIAÇÃO AMIGOS DE PIANORO,67.983.833/0001-90,400326.0,CEI INDIR - JARDIM DOS FRANCOS,180,60.0,107782.8,,,2015-11-17,2018-05-16,Encerrado,2015-11-17,2015-11-17,2015-11-18,2017-12-31
440,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2013-0.322.120-5,300425,ASSOCIAÇÃO AMIGOS DE PIANORO,67.983.833/0001-90,400326.0,CEI INDIR - JARDIM DOS FRANCOS,180,60.0,95018.4,,,2013-11-21,2016-06-21,Encerrado,2013-11-21,,2014-06-03,2015-11-16
462018,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0058553-7,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400641.0,CEI INDIR - JARDIM ELISA MARIA,167,70.0,108945.45,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2018-01-04,
388,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2014-0.067.990-3,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400641.0,CEI INDIR - JARDIM ELISA MARIA,160,78.0,94662.4,,,2016-10-08,2019-04-07,Encerrado,2014-04-07,2014-04-07,2014-05-30,2017-12-31
7742017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0051552-0,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400324.0,CEI INDIR - JARDIM GUARANI,176,81.0,115623.18,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,2017-12-28,2017-12-08,
481,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2012-0.308.555-5,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400324.0,CEI INDIR - JARDIM GUARANI,185,87.0,112792.26,,,2015-07-01,2017-12-31,Encerrado,2012-12-28,2015-06-30,2014-06-03,2017-12-31
502018,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0058842-0,300565,SOCIEDADE BENEFICENTE SAO CAMILO,60.975.737/0001-51,400575.0,CEI INDIR - JARDIM ITAGUACU,154,44.0,96868.32,,,2018-01-01,2022-12-31,Aprovado,2017-12-29,,2018-01-04,
407,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2013-0.105.910-9,300565,SOCIEDADE BENEFICENTE SAO CAMILO,60.975.737/0001-51,400575.0,CEI INDIR - JARDIM ITAGUACU,154,44.0,92951.56,,,2015-12-20,2018-06-19,Encerrado,2013-06-20,2016-11-25,2014-06-02,2017-12-31
302018,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0055088-1,300355,CENTRO EDUCACIONAL PINGO D AGUA,44.132.165/0001-92,400330.0,CEI INDIR - JARDIM MARACANA,151,41.0,94802.73,,,2018-01-01,2022-12-31,Aprovado,2018-01-03,,2018-01-03,
2076,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2015-0.149.553-0,300355,CENTRO EDUCACIONAL PINGO D AGUA,44.132.165/0001-92,400330.0,CEI INDIR - JARDIM MARACANA,151,41.0,90978.49,,,2015-07-21,2018-01-20,Encerrado,2015-07-21,2015-07-21,2015-08-05,2018-01-20
410,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2007-0.099.288-6,300355,CENTRO EDUCACIONAL PINGO D AGUA,44.132.165/0001-92,400330.0,CEI INDIR - JARDIM MARACANA,160,43.0,84022.4,,,2013-05-11,2015-11-10,Encerrado,2010-11-11,2013-05-10,2014-06-02,2015-07-20
7812017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0052334-5,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400331.0,CEI INDIR - JARDIM TEREZA,146,58.0,96650.64,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,2017-12-28,2017-12-11,
394,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2012-0.308.453-2,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400331.0,CEI INDIR - JARDIM TEREZA,158,48.0,92889.18,,,2015-07-01,2017-12-31,Encerrado,2012-12-27,2015-06-29,2014-05-30,2017-12-31
8322017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0055105-5,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400359.0,CEI INDIR - MENINO JESUS,282,109.0,169849.92,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,,2017-12-14,
380,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2013-0.063.422-3,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400359.0,CEI INDIR - MENINO JESUS,282,109.0,162843.07,,,2015-10-17,2018-04-16,Encerrado,2013-04-16,2013-04-16,2014-05-30,2017-12-31
423,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,2013-0.277.193-7,300242,ASSOCIAÇÃO NANY APPLE EM BENEFICIO DO OBESO E DO CARENTE,06.094.961/0001-99,400591.0,CEI INDIR - NANY APPLE,100,,52022.4,2500.0,,2013-11-17,2016-05-16,Encerrado,2013-11-14,,2014-06-02,2015-11-16
7722017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0052182-2,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400358.0,CEI INDIR - NOSSA SENHORA MAE DE DEUS,131,50.0,88006.05,,,2018-01-01,2022-12-31,Aprovado,2017-12-28,2017-12-28,2017-12-08,
6842017,108400,DIRETORIA REGIONAL DE EDUCACAO FREGUESIA/BRASILANDIA,6016.2017/0052182-2,300635,OBRA ASSISTENCIAL NOSSA SENHORA DO O,61.690.467/0001-03,400358.0,CEI INDIR - NOSSA SENHORA MAE DE DEUS,122,41.0,0.0,,,,,Encerrado,,,2017-12-05,2017-12-28
